Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1033,37,,"I had been on a white jeans hunt for some time. pilcro is one of my favorite brands, and i can buy online with confidence knowing they will fit. if petite had been available, that would have been better in length, but it was not so i had them hemmed.",5,1,0,General,Bottoms,Jeans
1089,39,,"Beautiful fabric, but the fit was off. the picture makes the dress appear fitted than it actually is. the belt is definitely needed, but would leave a lot of fabric in the back of the dress giving it a less than tailored look. 

also, the arms and the top portion are a tad small, so if you have a larger bust/arms, this dress may be tricky. i am a 34b and the button in the xxsp was puckering a bit.i was really looking forward to this one for fall, but was no way for me to make it work.",3,0,2,General,Dresses,Dresses
424,29,,"I felt inspired to write a review as soon as i put this on. the vest fits so well, and the thick fabric feels amazing. love the pockets! like the previous reviewer, i feel like i'll be able to wear this with workout clothes or with a dressier outfit. it has an ever so slight racer back, so probably would look weird with sleeveless tops that come all the way to your shoulders, but i can already think about so many ways i want to wear it. the draping in the front also falls really nicely. great bu",5,1,1,Initmates,Intimate,Lounge
921,26,Looks good but for specific sizes,"I am curvy and this top, while stylish and i love the pockets, just didn't do it for me. it made my shoulders look wider than they are, which is a big no no. it would probably look better on someone with smaller shoulders or slimmer. the wool was also a tad itchy - not too itchy, just a bit. in general i don't wear wool without cashmere, i also don't wear non-italian wool because it is a bit rough and my skin reacts to it. so i stick to wool cashmere blend or loro piana soft wool. this sweater s",3,0,1,General,Tops,Sweaters
1083,34,,"I would not have spent this much on a dress without a gift card, but it absolutely lives up to the hype.",5,1,2,General,Dresses,Dresses
1081,43,,"I loved this dress when it came out last spring in gray. this year, i got the red and sand color. it wears so easy and can be dressy or casual- depends on how you want to wear it. i would say each color fits differently, try them on. the dress is worth the price.",5,1,1,General Petite,Dresses,Dresses
465,23,Beautiful print,"The print on this top is even more gorgeous in person. the fit was great, and the removable halter strap is always a plus. this swim top, however, doesn't have padding, and the material is slightly thin, so this could cause an issue for some. overall, however, it looked great. for reference, i am an a cup, and purchase the small.",4,1,1,Initmates,Intimate,Swim
936,22,Beautiful but a lot of sweater,"I loved this when i saw it online. tried it on in the store, and though it is beautiful, it's a lot of sweater. its a a bit heavy in weight, the buttons on the collar give you the option to wear it up or open as shown in the picture. the problem was that when it was open the big button loop hung down right in front. that was probably the determining factor against purchasing it. if it goes on sale i may reconsider.",4,1,10,General,Tops,Sweaters
880,44,"Runs large, order 1 size smaller","Perfect fit shirt. super cute and very comfortable. i purchased a size xl at first but it was too large, l fit perfect. i'm normally a size 14 on top, but this runs large.",5,1,0,General,Tops,Knits
867,49,So pretty,"I took a chance and ordered this top on sale, even after reading the troublesome reviews. this updated take on the turtleneck is a keeper for me. the purple color is vibrant and the collar lays without repeated fussing. i ordered the xs (116, 5'4"" for reference) and the fit was tts and close to, but not snug on my torso. there is room for a button down blouse underneath (as styled in a gallery pic) and i did not find the sleeves to be problematic, as it fit me close enough to the body to not giv",5,1,2,General,Tops,Knits
1092,34,Tight in chest area,My bra size is a 36 c. i got the medium and the dress buttoned looked nothing like the model... the top button barely buttoned....,5,1,1,General,Dresses,Dresses
290,49,Stylish tunic,"This tunic is so stylish and pretty. the fit is close but not clingy (5'4, 116 lbs., size xs) and the rear coverage is just right to wear with skinny jeans or leggings. the fit is flattering whether the zippers are up or down, without riding up around the waist. the cowled collar falls around the neck evenly without the bulky look that similar styles can sometimes lend. the moss color is pretty, the fabric is soft and warm yet still fairly lightweight. if the pockets are properly tucked and layi",5,1,3,Initmates,Intimate,Lounge
936,25,,"I bought this mostly to wear around the house, so i'll keep it because i got it on a pretty good sale.

that said, this runs really large. the sleeves are really loose, and it doesn't really hang well over my hips, which is a shame. it's very soft and cozy, which is nice, but i don't think i'll leave the house in it often. it also arrived with a hole in the ribbing on the bottom of the front panel. i was able to tie a knot through one of the loops that i think will prevent further unraveling, bu",3,0,0,General Petite,Tops,Sweaters
1109,39,Black vs ivory - help!,"I waited to review as i ordered both colors and multiple sizes for comparison.

ivory is actually truly longer than the black, i wasn't sure from the photos on line, but having tried both on, ivory is longer (as shown online).

true to size/bigger: i am never sure if i should write true to size or big, but went with the xs petite (used to do everything in xs)... at 115 lbs, 30 dd chest, 26.5 in waist,t ehre was room to move super comfortably. petite for sure for me for both length at the kne",5,1,2,General Petite,Dresses,Dresses
1076,35,Love it,This dress is exactly what i hoped it would be! super sexy and great material.,5,1,1,General Petite,Dresses,Dresses
872,35,,"Gorgeous top but runs large, especially in the arm holes.",3,1,0,General Petite,Tops,Knits
895,62,Had potential,On the mannequin this looked adorable. it is made well but if you have any bustline it just billows out below like a tent and is not flattering. if it had less fullness it would have been really cute.,3,0,6,General,Tops,Fine gauge
877,28,Disappointing,I loved this t-shirt when i first tried it on: a good cut--not too drapey or fitted. but then i washed it (laid flat to dry) and it shrunk so much that it's unwearable now. so disappointing.,1,0,0,General,Tops,Knits
996,48,Ethereal and feminine.,"Such a lovely skirt. i plan on wearing it to a formal event, but could definitely see dressing it down with a jean jacket. it is so feminine and beautiful. well made and fits fine.",5,1,0,General,Bottoms,Skirts
